Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
-3.0555555555555585,0.0418621626,3.778227980477665e-18
-2.5580681183696288,0.7211296841381911,0.20600615719447246
-2.0605806811836995,0.9854605302331658,0.6576791431251253
-1.5630932439977698,1.0470144830110553,1.1694609203969846
-1.0656058068118401,1.056703374,1.6943503653226129
-0.5681183696259104,1.0569221628331658,2.2201441159251254
-0.0706309324399812,1.052373001301005,2.7446443559276377
0.4268565047459485,1.0430435830115579,3.265702608862311
0.9243439419318782,1.0315383218819096,3.7813595965236186
1.4218313791178079,1.0187893104603016,4.290866690725629
1.9193188163037376,1.0053067999522614,4.7935201726989956
2.4168062534896673,0.9934727210457287,5.289865022758794
2.914293690675596,0.9812008293060303,5.780603708226632
3.4117811278615258,0.9705679132115579,6.265602853593466
3.9092685650474555,0.9612470601633166,6.745541673138693
4.406756002233385,0.9536181398095479,7.22139481085427
4.904243439419314,0.9465482196180904,7.69371554305628
5.401730876605244,0.9398701550849246,8.16245478599246
5.899218313791174,0.934965555182412,8.628409050096481
6.3967057509771035,0.931029648241206,9.092286423859296
6.894193188163033,0.9264419792366835,9.553973017613064
7.391680625348963,0.9241888319592967,10.014234438346733
7.889168062534893,0.9226547491160805,10.473449843849245
8.386655499720822,0.919777671596985,10.931497839135679
8.88414293690675,0.9174757249447236,11.388421074437185
9.38163037409268,0.9170999999999999,11.8446831650804
9.87911781127861,0.9162452260854271,12.300749790693466
10.37660524846454,0.9154221105527638,12.756441885919596
10.874092685650469,0.915032596816583,13.211765789562811
11.371580122836399,0.9156188442211056,13.667062187487435
11.869067560022328,0.9146673558542715,14.12227748428643
12.366554997208258,0.9153284278251256,14.577469372582911
12.864042434394188,0.9164877076582914,15.03324505958291
13.361529871580116,0.9170172013206029,15.489344672773866
13.859017308766047,0.9170999999999999,15.945537364869347
14.356504745951975,0.9182826473291458,16.402263209502507
14.853992183137906,0.9193539695065328,16.859399452145723
15.351479620323834,0.9206580315211056,17.317021538396983
15.848967057509766,0.9216259022532665,17.775341544165826
16.346454494695696,0.9229838251160805,18.234097974768847
16.843941931881627,0.9251983554150754,18.693832839376885
17.341429369067555,0.9263213547783918,19.154391124703515
17.838916806253486,0.9277848473788944,19.61553401158794
18.336404243439414,0.9297333977246232,20.077801112125627
18.833891680625346,0.9315086340708543,20.540968982502516
19.331379117811274,0.9345803109286432,21.005021786562814
19.828866554997205,0.9367597989949749,21.470657595376885
20.326353992183133,0.939311280303015,21.937439241994976
20.82384142936906,0.9407198683537689,22.405167575728644
21.321328866554992,0.9436723444582915,22.874041281256282
21.81881630374092,0.9468000000000001,23.344521008381907
22.316303740926852,0.9495991492417085,23.816337631055276
22.81379117811278,0.9523332749804019,24.2895772891809
23.31127861529871,0.9548945602190956,24.763982216155778
23.80876605248464,0.958444589817588,25.239964341889443
24.30625348967057,0.9621,25.71812095441206
24.8037409268565,0.9654009908201006,26.197732273160803
25.30122836404243,0.9694632663316584,26.67907925113568
25.798715801228358,0.9739172004964824,27.162725897713567
26.29620323841429,0.9769501290934675,27.64821845935176
26.793690675600217,0.9806188353603016,28.135428758095475
27.29117811278615,0.984780904522613,28.624505748150753
27.788665549972077,0.9896685569005025,29.115913666341704
28.286152987158008,0.9936379899497487,29.609542465190955
28.783640424343936,0.9986562812035176,30.105455171427135
29.281127861529868,1.0029096248291458,30.603531495120603
29.778615298715792,1.0083075376884423,31.104185487874368
30.276102735901723,1.0149893349964823,31.60778413545226
30.773590173087655,1.0203380045954775,32.114266474658294
31.271077610273586,1.0263414416110552,32.62359808940201
31.76856504745951,1.0328703235100503,33.13607330324623
32.26605248464544,1.0396402010592964,33.651914872025124
32.763539921831374,1.0467128407567838,34.171298448331655
33.261027359017305,1.0553736757974874,34.69456534888945
33.75851479620323,1.0647618303211055,35.22230611403517
34.25600223338916,1.0744829816653265,35.75481348093467
34.75348967057509,1.0878664051130653,36.29309832393467
35.250977107761024,1.1038141420190957,36.83891384868845
35.74846454494695,1.1310645010613063,37.39522616986432
36.24595198213288,1.1743795028125623,37.96892344447236
36.74343941931881,1.2421087006025124,38.57339688413065
37.240926856504736,1.325316146983416,39.21632235999497
37.73841429369067,1.4257027279944714,39.9041143821407
38.2359017308766,1.5397692556070348,40.64744206745729
38.73338916806253,1.711799030840201,41.4652665920201
39.230876605248454,1.9440509231261278,42.383672256030145
39.728364042434386,2.214682155167335,43.43134282819597
40.22585147962032,2.473293448026632,44.61277108409547
40.72333891680625,2.6205899039366836,45.893228093954775
41.22082635399217,2.648278005358794,47.20956913049245
41.718313791178105,2.6181690726482416,48.519016716708535
42.215801228364036,2.5654738938648243,49.80679112727135
42.71328866554997,2.5454059082321607,51.075225036497486
43.21077610273589,2.6046281696743696,52.35171804904522
43.70826353992182,2.868669241127636,53.72107581699497
44.205750977107755,3.249308829468843,55.256764725
44.70323841429368,3.761350506122102,57.019274825698474
45.20072585147961,4.462211512144214,59.09294779005526
45.69821328866554,5.413781329756276,61.585299424447214
46.195700725851474,6.736608296298992,64.65874562923115
46.6931881630374,8.567789106296958,68.53385720686427
47.19067560022333,11.191513793743692,73.54312559751251
47.68816303740926,15.347204601738666,80.26330834496981
48.18565047459519,24.184413061914558,90.20693303547736
48.68313791178112,48.78134469108502,108.72649311738664
49.18062534896705,85.60970804853743,144.040064613467
49.67811278615298,76.07483601544243,187.90017183587926
50.17560022333891,41.77968364601007,214.24057067125628
50.673087660524835,22.96298532663334,228.6466087708039
51.17057509771077,10.254296984924672,236.09765694165824
51.6680625348967,5.964490402010061,239.77205424316583
52.16554997208263,4.001216834107538,242.08364266145728
52.663037409268554,3.161450072157293,243.79304940180904
53.160524846454486,2.624541421160808,245.2032445454774
53.65801228364042,2.078003216066836,246.34585387718596
54.15549972082634,1.651855175846236,247.24523307075378
54.65298715801227,1.3753573871246245,247.97643127869347
55.150474595198204,1.2541242211055281,248.62011919010052
55.647962032384136,1.205478925796985,249.22688976090453
56.14544946957006,1.1878122642783921,249.82164015557788
56.64293690675599,1.1723229473065329,250.40798457603015
57.14042434394192,1.1628445303356785,250.98820040713565
57.637911781127855,1.1540636080462314,251.56383049492462
58.13539921831378,1.146632037860804,252.1356939945226
58.63288665549971,1.14169030779799,252.70457452552765
59.13037409268564,1.1382187759778895,253.27155592130654
59.62786152987157,1.135286857275377,253.8370025018593
60.1253489670575,1.131405569873367,254.4007197970854
60.62283640424343,1.1292311101703518,254.96290233090454
61.120323841429354,1.128886442416583,255.52454875100506
61.61781127861529,1.1272862920115578,256.08568333296483
62.11529871580122,1.1245538424482413,256.64564886829146
62.61278615298714,1.123079470901005,257.20480802487435
63.11027359017308,1.1218112411110552,257.7630424518091
63.607761027359004,1.1204909234864322,258.32072022195985
64.10524846454494,1.120979397052764,258.8782839933166
64.60273590173087,1.1206210667517589,259.4357809466834
65.10022333891679,1.118838619931156,259.99257018437186
65.59771077610273,1.1191902764879398,260.54941973201005
66.09519821328865,1.1176369647060302,261.1058404038693
66.59268565047458,1.1167395580899497,261.66171727989945
67.09017308766052,1.1171630075698493,262.217205761608
67.58766052484644,1.1158307026326633,262.77247405085427
68.08514796203238,1.1142410513698493,263.3269873992965
68.5826353992183,1.114243644753769,263.88134312201004
69.08012283640423,1.113092687419598,264.43535447170854
69.57761027359017,1.1126734122437187,264.9890417983417
70.07509771077609,1.1120825634829146,265.5423575285427
70.57258514796202,1.109464824355779,266.09490295869347
71.07007258514795,1.1081956462055278,266.64658909552764
71.56756002233388,1.106915556473367,267.1974150562312
72.0650474595198,1.1052674279819095,267.74724006180907
72.56253489670574,1.1039192151738695,268.2967752434171
73.06002233389167,1.1013811435582916,268.8452473463819
73.5575097710776,1.0989251974492464,269.3923644355779
74.05499720826353,1.0974888178281408,269.9388180357286
74.55248464544945,1.0969448743718595,270.48465644834175
75.04997208263539,1.0957759184261306,271.0300307829648
75.54745951982132,1.0947174048904524,271.57485440849246
76.04494695700724,1.0943958885331662,272.1192232486432
76.54243439419318,1.0927603470301508,272.66306528984927
77.0399218313791,1.091478909075377,273.2064700174372
77.53740926856503,1.0905082914663315,273.74904798964826
78.03489670575097,1.0895635874170855,274.2911425162311
78.53238414293689,1.0884382268020103,274.8328458096482
79.02987158012283,1.088168033351759,275.37418607201005
79.52735901730875,1.0872,275.9151442536181
80.02484645449468,1.086784049125628,276.45586590211053
80.52233389168062,1.0863710696623117,276.9964277065327
81.01982132886654,1.085127286432161,277.53672216075375
81.51730876605247,1.085264644721608,278.0766426468844
82.0147962032384,1.0839884927336685,278.6160816529146
82.51228364042433,1.0827817302030152,279.1550627430151
83.00977107761027,1.0831800429045226,279.693956720804
83.50725851479619,1.0827956208663316,280.23250952396984
84.00474595198212,1.0815912642211056,280.77075125638186
84.50223338916805,1.0800876690271357,281.30852208030154
84.99972082635398,1.0795025125628142,281.8458418337186
85.4972082635399,1.078808275460804,282.3826162590452
85.99469570072584,1.0783628139075379,282.9190397445226
86.49218313791177,1.0786370489140704,283.4554484690955
86.98967057509769,1.0783614539623116,283.99200546572865
87.48715801228363,1.0765189793939698,284.5279941544221
87.98464544946955,1.074823537043216,285.06309151974875
88.48213288665549,1.0755000000000001,285.598036069598
88.97962032384142,1.0756791332502513,286.1331420613568
89.47710776102734,1.0739797059437186,286.66791606301507
89.97459519821328,1.0737889659904523,287.20207347331655
90.4720826353992,1.0740134515613067,287.7364697734673
90.96957007258513,1.0737695785929648,288.2707567991457
91.46705750977107,1.0725321224170854,288.8047602664824
91.96454494695699,1.0717469269145732,289.3380386341206
92.46203238414292,1.0714559302854274,289.871055671608
92.95951982132885,1.0695509925105529,290.4036033224623
93.45700725851478,1.0690880733452262,290.93555916633164
93.95449469570072,1.0687415718618092,291.4672000934171
94.45198213288664,1.0679799384723618,291.9986312725628
94.94946957007257,1.0673686895879397,292.5297710294472
95.4469570072585,1.0666555398045225,293.0606070037689
95.94444444444443,1.1287500003,293.6027304
